"Ship","Tow_number","Net_number","Taxon","Fish.ID","Image.Name","ImageJ.Number","Std_length_mm","Notes","Tow_net","cruise_no","fish_no","packet_no","lowest_taxa_final","taxa_code_final","taxa_code_final_method","taxa_code_original","taxa_updated_date","visual_ID_confidence","photo_ID","total_weight","gut_weight_full","gut_weight_empty","gut_dispensation","sex","sex_confidence","gonad_weight","head_collected","body_location","fish_comments","processed_date","processed_initials","taxa_code","Lowest_taxon","Date","TimeLocal","DayNight","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","MeshSize","DepthStart","DepthEnd","DepthInterval","VolFilt","Temp","Sal","FracBiom","VolFiltM3","split_correct_Cook","Family","estimated_weight","weight.to.use"
"Sarmiento","4",1,"Gonostomatidae",NA,NA,NA,32.3,NA,"4 _ 1","SG2105",345,44,"Cyclothone microdon","CYMI","visual","CYMI",NA,"L","SG2105_ORG345-346_MOC4_NET1",0.1576,0.0043,NA,"mb",NA,"",NA,"","neg80","",20211130,"LSL","CYMI","Cyclothone microdon","5/13/21","2:18:00","Night",49.117264,-14.734732,49.027761,-14.771244,333,1000,500,500,NA,NA,NA,NA,33382,NA,"Gonostomatidae",0.296274441907713,0.1576
"Sarmiento","4",1,"Gonostomatidae",NA,NA,NA,31.18,NA,"4 _ 1","SG2105",346,44,"Cyclothone microdon","CYMI","visual","CYMI",NA,"L","SG2105_ORG345-346_MOC4_NET1",0.1598,NA,NA,"visual",9,"",NA,"","neg80","",20211130,"LSL","CYMI","Cyclothone microdon","5/13/21","2:18:00","Night",49.117264,-14.734732,49.027761,-14.771244,333,1000,500,500,NA,NA,NA,NA,33382,NA,"Gonostomatidae",0.266570825319419,0.1598
"Sarmiento","4",1,"Gonostomatidae",NA,NA,NA,36,NA,"4 _ 1","SG2105",347,44,"Cyclothone sp.","CYSP","visual","CYSP",NA,"H","SG2105_ORG347_MOC4_NET1",0.2496,NA,NA,"mb",9,"",NA,"","neg80","",20211130,"LSL","CYSP","Cyclothone sp.","5/13/21","2:18:00","Night",49.117264,-14.734732,49.027761,-14.771244,333,1000,500,500,NA,NA,NA,NA,33382,NA,"Gonostomatidae",0.409915174452404,0.2496
"Sarmiento","4",1,"Gonostomatidae",NA,NA,NA,35,NA,"4 _ 1","SG2105",348,44,"Cyclothone sp.","CYSP","visual","CYSP",NA,"H","SG2105_ORG348_MOC4_NET1",0.2193,0.0039,NA,"mb",1,"L",NA,"","neg80","",20211130,"LSL","CYSP","Cyclothone sp.","5/13/21","2:18:00","Night",49.117264,-14.734732,49.027761,-14.771244,333,1000,500,500,NA,NA,NA,NA,33382,NA,"Gonostomatidae",0.376763294825256,0.2193
"Sarmiento","4",1,"Gonostomatidae",NA,NA,NA,29,NA,"4 _ 1","SG2105",349,44,"Cyclothone microdon","CYMI","visual","CYMI",NA,"L","SG2105_ORG349_MOC4_NET1",0.1078,0.0045,NA,"visual",NA,"",NA,"","neg80","",20211130,"LSL","CYMI","Cyclothone microdon","5/13/21","2:18:00","Night",49.117264,-14.734732,49.027761,-14.771244,333,1000,500,500,NA,NA,NA,NA,33382,NA,"Gonostomatidae",0.214574871546909,0.1078
"Sarmiento","4",1,"Gonostomatidae",NA,NA,NA,34,NA,"4 _ 1","SG2105",350,44,"Cyclothone microdon","CYMI","visual","CYMI",NA,"L","SG2105_ORG350_MOC4_NET1",0.232,NA,NA,"",NA,"",NA,"","neg80","Body broken",20211130,"LSL","CYMI","Cyclothone microdon","5/13/21","2:18:00","Night",49.117264,-14.734732,49.027761,-14.771244,333,1000,500,500,NA,NA,NA,NA,33382,NA,"Gonostomatidae",0.345446998972583,0.232
"Sarmiento","4",1,"Gonostomatidae",NA,NA,NA,69,NA,"4 _ 1","SG2105",351,44,"Cyclothone microdon","CYMI","visual","CYMI",NA,"L","SG2105_ORG351_MOC4_NET1",1.5694,0.0449,0.0397,"mb",2,"H",NA,"","neg80","",20211130,"LSL","CYMI","Cyclothone microdon","5/13/21","2:18:00","Night",49.117264,-14.734732,49.027761,-14.771244,333,1000,500,500,NA,NA,NA,NA,33382,NA,"Gonostomatidae",2.87430820183227,1.5694
"Sarmiento","4",1,"Myctophidae",NA,NA,NA,31,NA,"4 _ 1","SG2105",352,44,"Lampanyctus macdonaldi","LAMA","visual","LAMA",NA,"M","SG2105_ORG352_MOC4_NET1",0.1739,NA,NA,"visual",NA,"",NA,"","neg80","ID Notes: fish 352-354 same species, LAMA based on gill rakers (7+1+15)",20211130,"LSL","LAMA","Lampanyctus macdonaldi","5/13/21","2:18:00","Night",49.117264,-14.734732,49.027761,-14.771244,333,1000,500,500,NA,NA,NA,NA,33382,NA,"Myctophidae",0.346867139529212,0.1739
"Sarmiento","4",1,"Myctophidae",NA,NA,NA,35.29,NA,"4 _ 1","SG2105",353,44,"Lampanyctus macdonaldi","LAMA","visual","LAMA",NA,"M","SG2105_ORG353_MOC4_NET1",0.2937,NA,NA,"mb",NA,"",NA,"","neg80","ID Notes: fish 352-354 same species, LAMA based on gill rakers (7+1+15)",20211130,"LSL","LAMA","Lampanyctus macdonaldi","5/13/21","2:18:00","Night",49.117264,-14.734732,49.027761,-14.771244,333,1000,500,500,NA,NA,NA,NA,33382,NA,"Myctophidae",0.51909295840269,0.2937
"Sarmiento","4",1,"Myctophidae",NA,NA,NA,26.26,NA,"4 _ 1","SG2105",354,44,"Lampanyctus macdonaldi","LAMA","visual","LAMA",NA,"M","SG2105_ORG354_MOC4_NET1",0.1028,NA,NA,"mb",NA,"",NA,"","neg80","ID Notes: fish 352-354 same species, LAMA based on gill rakers (7+1+15)",20211130,"LSL","LAMA","Lampanyctus macdonaldi","5/13/21","2:18:00","Night",49.117264,-14.734732,49.027761,-14.771244,333,1000,500,500,NA,NA,NA,NA,33382,NA,"Myctophidae",0.207018438297377,0.1028
"Sarmiento","5",2,"Sternoptychidae",NA,NA,NA,15.78,NA,"5 _ 2","SG2105",375,64,"Argyropelecus lychnus","ARLY","visual","ARLY",NA,"H","SG2105_ORG375_MOC5_NET2",0.0959,0.0115,NA,"mb",NA,"",NA,"","neg80","ID Notes: First verified ARLY based on body depth to length ratio, canines, post abdominal spines, upper and lower preopercular spines (change all previous ARSP in this cruise to ARLY)",20211203,"LSL","ARLY","Argyropelecus lychnus","5/13/21","15:30:00","Day",49.111649,-14.747449,49.149111,-14.685163,333,500,300,200,NA,NA,NA,NA,9588,NA,"Sternoptychidae",0.0559828236354776,0.0959
"Sarmiento","5",2,"Sternoptychidae",NA,NA,NA,20.09,NA,"5 _ 2","SG2105",376,64,"Argyropelecus hemigymnus","ARHE","visual","ARHE",NA,"H","SG2105_ORG376_MOC5_NET2",0.2102,NA,NA,"mb",2,"H",NA,"","neg80","Gonad: obvious hydrated oocytes with multiple stages of developing oocytes",20211203,"LSL","ARHE","Argyropelecus hemigymnus","5/13/21","15:30:00","Day",49.111649,-14.747449,49.149111,-14.685163,333,500,300,200,NA,NA,NA,NA,9588,NA,"Sternoptychidae",0.114517543270809,0.2102
"Sarmiento","5",2,"Sternoptychidae",NA,NA,NA,17,NA,"5 _ 2","SG2105",377,64,"Argyropelecus hemigymnus","ARHE","visual","ARHE",NA,"H","SG2105_ORG377_MOC5_NET2",0.1147,0.0083,NA,"mb",NA,"",NA,"","neg80","Fish BC: hard to get clean BC sample from fish 377-386",20211203,"LSL","ARHE","Argyropelecus hemigymnus","5/13/21","15:30:00","Day",49.111649,-14.747449,49.149111,-14.685163,333,500,300,200,NA,NA,NA,NA,9588,NA,"Sternoptychidae",0.0698084811117703,0.1147
"Sarmiento","5",2,"Sternoptychidae",NA,NA,NA,23,NA,"5 _ 2","SG2105",378,64,"Argyropelecus hemigymnus","ARHE","visual","ARHE",NA,"H","SG2105_ORG378-379_MOC5_NET2",0.3179,0.0359,NA,"mb",1,"H",NA,"","neg80","Fish BC: hard to get clean BC sample from fish 377-386",20211203,"LSL","ARHE","Argyropelecus hemigymnus","5/13/21","15:30:00","Day",49.111649,-14.747449,49.149111,-14.685163,333,500,300,200,NA,NA,NA,NA,9588,NA,"Sternoptychidae",0.170996073904444,0.3179
"Sarmiento","5",2,"Sternoptychidae",NA,NA,NA,20,NA,"5 _ 2","SG2105",379,64,"Argyropelecus hemigymnus","ARHE","visual","ARHE",NA,"H","SG2105_ORG378-379_MOC5_NET2",0.13,0.0292,NA,"mb",1,"H",NA,"","neg80","Fish BC: hard to get clean BC sample from fish 377-386. Gut: in mouth but not inverted",20211203,"LSL","ARHE","Argyropelecus hemigymnus","5/13/21","15:30:00","Day",49.111649,-14.747449,49.149111,-14.685163,333,500,300,200,NA,NA,NA,NA,9588,NA,"Sternoptychidae",0.113003757294377,0.13
"Sarmiento","5",2,"Sternoptychidae",NA,NA,NA,22,NA,"5 _ 2","SG2105",380,64,"Argyropelecus hemigymnus","ARHE","visual","ARHE",NA,"H","SG2105_ORG380-381_MOC5_NET2",0.2254,0.0159,NA,"mb",2,"H",NA,"","neg80","Fish BC: hard to get clean BC sample from fish 377-386",20211203,"LSL","ARHE","Argyropelecus hemigymnus","5/13/21","15:30:00","Day",49.111649,-14.747449,49.149111,-14.685163,333,500,300,200,NA,NA,NA,NA,9588,NA,"Sternoptychidae",0.149889246184288,0.2254
"Sarmiento","5",2,"Sternoptychidae",NA,NA,NA,19,NA,"5 _ 2","SG2105",381,64,"Argyropelecus hemigymnus","ARHE","visual","ARHE",NA,"H","SG2105_ORG380-381_MOC5_NET2",0.1271,NA,NA,"mb",2,"H",NA,"","neg80","Fish BC: hard to get clean BC sample from fish 377-386. Gut: in mouth, may be damaged",20211203,"LSL","ARHE","Argyropelecus hemigymnus","5/13/21","15:30:00","Day",49.111649,-14.747449,49.149111,-14.685163,333,500,300,200,NA,NA,NA,NA,9588,NA,"Sternoptychidae",0.0970669106412465,0.1271
"Sarmiento","5",2,"Sternoptychidae",NA,NA,NA,23,NA,"5 _ 2","SG2105",382,64,"Argyropelecus hemigymnus","ARHE","visual","ARHE",NA,"H","SG2105_ORG382-383_MOC5_NET2",0.1943,0.0163,NA,"mb",2,"H",NA,"","neg80","Fish BC: hard to get clean BC sample from fish 377-386. Gut: in mouth, appears ok",20211203,"LSL","ARHE","Argyropelecus hemigymnus","5/13/21","15:30:00","Day",49.111649,-14.747449,49.149111,-14.685163,333,500,300,200,NA,NA,NA,NA,9588,NA,"Sternoptychidae",0.170996073904444,0.1943
"Sarmiento","5",2,"Sternoptychidae",NA,NA,NA,19.25,NA,"5 _ 2","SG2105",383,64,"Argyropelecus hemigymnus","ARHE","visual","ARHE",NA,"H","SG2105_ORG382-383_MOC5_NET2",0.1471,0.0042,NA,"mb",1,"H",NA,"","neg80","Fish BC: hard to get clean BC sample from fish 377-386",20211203,"LSL","ARHE","Argyropelecus hemigymnus","5/13/21","15:30:00","Day",49.111649,-14.747449,49.149111,-14.685163,333,500,300,200,NA,NA,NA,NA,9588,NA,"Sternoptychidae",0.100901311928965,0.1471
"Sarmiento","5",2,"Sternoptychidae",NA,NA,NA,16.55,NA,"5 _ 2","SG2105",384,64,"Argyropelecus hemigymnus","ARHE","visual","ARHE",NA,"H","SG2105_ORG384-385_MOC5_NET2",0.0855,NA,NA,"mb",1,"M",NA,"","neg80","Fish BC: hard to get clean BC sample from fish 377-386",20211203,"LSL","ARHE","Argyropelecus hemigymnus","5/13/21","15:30:00","Day",49.111649,-14.747449,49.149111,-14.685163,333,500,300,200,NA,NA,NA,NA,9588,NA,"Sternoptychidae",0.0644729821997322,0.0855
"Sarmiento","5",2,"Sternoptychidae",NA,NA,NA,22.1,NA,"5 _ 2","SG2105",385,64,"Argyropelecus hemigymnus","ARHE","visual","ARHE",NA,"H","SG2105_ORG384-385_MOC5_NET2",0.2046,NA,NA,"mb",2,"H",NA,"","neg80","Fish BC: hard to get clean BC sample from fish 377-386. Gut: in mouth, appears ok",20211203,"LSL","ARHE","Argyropelecus hemigymnus","5/13/21","15:30:00","Day",49.111649,-14.747449,49.149111,-14.685163,333,500,300,200,NA,NA,NA,NA,9588,NA,"Sternoptychidae",0.151917518336636,0.2046
"Sarmiento","5",2,"Sternoptychidae",NA,NA,NA,16.18,NA,"5 _ 2","SG2105",386,64,"Argyropelecus hemigymnus","ARHE","visual","ARHE",NA,"H","SG2105_ORG386_MOC5_NET2",0.0956,NA,NA,"mb",1,"M",NA,"","neg80","too small for BC",20211203,"LSL","ARHE","Argyropelecus hemigymnus","5/13/21","15:30:00","Day",49.111649,-14.747449,49.149111,-14.685163,333,500,300,200,NA,NA,NA,NA,9588,NA,"Sternoptychidae",0.0602941625770343,0.0956
"Sarmiento","5",2,"Myctophidae",NA,NA,NA,32.07,NA,"5 _ 2","SG2105",390,65,"Protomyctophum arcticum","PRAR","visual","PRAR",NA,"H","SG2105_ORG390_MOC5_NET1",0.4838,NA,NA,"",NA,"",NA,"","neg80","Did not collect samples since this is a one off fish species so far",20211209,"LSL","PRAR","Protomyctophum arcticum","5/13/21","15:30:00","Day",49.111649,-14.747449,49.149111,-14.685163,333,500,300,200,NA,NA,NA,NA,9588,NA,"Myctophidae",0.385479548943696,0.4838
"Sarmiento","5",1,"Gonostomatidae",NA,NA,NA,33,NA,"5 _ 1","SG2105",391,70,"Cyclothone sp.","CYSP","visual","CYSP",NA,"H","SG2105_ORG391_MOC5_NET1",0.1913,NA,NA,"mb",1,"M",NA,"","neg80","Fish 391-393: think these were previously thawed to pull fish for ETS; fish in poor condition",20211209,"LSL","CYSP","Cyclothone sp.","5/13/21","15:30:00","Day",49.111649,-14.747449,49.149111,-14.685163,333,1000,500,500,NA,NA,NA,NA,20594,NA,"Gonostomatidae",0.315914170997374,0.1913
"Sarmiento","5",1,"Gonostomatidae",NA,NA,NA,32,NA,"5 _ 1","SG2105",392,70,"Cyclothone sp.","CYSP","visual","CYSP",NA,"H","SG2105_ORG392-393_MOC5_NET1",0.171,0.007,NA,"visual",NA,"",NA,"","neg80","Fish 394-397: previously thawed; most fish in pieces",20211209,"LSL","CYSP","Cyclothone sp.","5/13/21","15:30:00","Day",49.111649,-14.747449,49.149111,-14.685163,333,1000,500,500,NA,NA,NA,NA,20594,NA,"Gonostomatidae",0.288112685231498,0.171
"Sarmiento","5",1,"Gonostomatidae",NA,NA,NA,38.52,NA,"5 _ 1","SG2105",393,70,"Cyclothone microdon","CYMI","visual","CYMI",NA,"L","SG2105_ORG392-393_MOC5_NET1",0.254,0.0083,NA,"visual",NA,"",NA,"","neg80","Fish 394-397: previously thawed; most fish in pieces",20211209,"LSL","CYMI","Cyclothone microdon","5/13/21","15:30:00","Day",49.111649,-14.747449,49.149111,-14.685163,333,1000,500,500,NA,NA,NA,NA,20594,NA,"Gonostomatidae",0.501947263098385,0.254
"Sarmiento","5",1,"Gonostomatidae",NA,NA,NA,55.8,NA,"5 _ 1","SG2105",394,62,"Cyclothone microdon","CYMI","visual","CYMI",NA,"L","SG2105_ORG394-395_MOC5_NET1",0.8007,NA,NA,"",NA,"",NA,"","neg80","Fish 394-397: previously thawed; most fish in pieces",20211209,"LSL","CYMI","Cyclothone microdon","5/13/21","15:30:00","Day",49.111649,-14.747449,49.149111,-14.685163,333,1000,500,500,NA,NA,NA,NA,20594,NA,"Gonostomatidae",1.52221594408666,0.8007
"Sarmiento","5",1,"Gonostomatidae",NA,NA,NA,27.76,NA,"5 _ 1","SG2105",395,62,"Cyclothone sp.","CYSP","visual","CYSP",NA,"H","SG2105_ORG394-395_MOC5_NET1",0.0864,NA,NA,"",NA,"",NA,"","neg80","Fish 394-397: previously thawed; most fish in pieces",20211209,"LSL","CYSP","Cyclothone sp.","5/13/21","15:30:00","Day",49.111649,-14.747449,49.149111,-14.685163,333,1000,500,500,NA,NA,NA,NA,20594,NA,"Gonostomatidae",0.188262658462379,0.0864
"Sarmiento","5",1,"Myctophidae",NA,NA,NA,33.33,NA,"5 _ 1","SG2105",397,62,"Lampanyctus sp.","LASP","visual","LASP",NA,"L","SG2105_ORG396-397_MOC5_NET1",0.1862,NA,NA,"",NA,"",NA,"","neg80","Fish 394-397: previously thawed; most fish in pieces",20211209,"LSL","LASP","Lampanyctus sp.","5/13/21","15:30:00","Day",49.111649,-14.747449,49.149111,-14.685163,333,1000,500,500,NA,NA,NA,NA,20594,NA,"Myctophidae",0.434567661420508,0.1862
"Sarmiento","6",4,"Myctophidae",NA,NA,NA,68,NA,"6 _ 4","SG2105",414,80,"Myctophum punctatum","MYPU","visual","MYPU",NA,"H","SG2105_ORG414_MOC6_NET4",4.9378,0.4198,NA,"visual",2,"H",NA,"","neg80","",20211210,"LSL","MYPU","Myctophum punctatum","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",3.99257760209651,4.9378
"Sarmiento","6",4,"Myctophidae",NA,NA,NA,25,NA,"6 _ 4","SG2105",415,80,"Benthosema glaciale","BEGL","visual","BEGL",NA,"H","SG2105_ORG415-416_MOC6_NET4",0.2104,0.0014,NA,"mb",NA,"",NA,"","neg80","",20211210,"LSL","BEGL","Benthosema glaciale","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.177659408253923,0.2104
"Sarmiento","6",4,"Myctophidae",NA,NA,NA,25.28,NA,"6 _ 4","SG2105",416,80,"Benthosema glaciale","BEGL","visual","BEGL",NA,"H","SG2105_ORG415-416_MOC6_NET4",0.2056,0.0156,NA,"mb",NA,"",NA,"","neg80","",20211210,"LSL","BEGL","Benthosema glaciale","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.183921798728757,0.2056
"Sarmiento","6",4,"Myctophidae",NA,NA,NA,29.24,NA,"6 _ 4","SG2105",417,80,"Benthosema glaciale","BEGL","visual","BEGL",NA,"H","SG2105_ORG417-418_MOC6_NET4",0.3411,0.0208,NA,"mb",NA,"",NA,"","neg80","",20211210,"LSL","BEGL","Benthosema glaciale","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.289207001050073,0.3411
"Sarmiento","6",4,"Myctophidae",NA,NA,NA,24,NA,"6 _ 4","SG2105",418,80,"Benthosema glaciale","BEGL","visual","BEGL",NA,"H","SG2105_ORG417-418_MOC6_NET4",0.1917,0.0168,NA,"mb",NA,"",NA,"","neg80","",20211210,"LSL","BEGL","Benthosema glaciale","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.156475153892286,0.1917
"Sarmiento","6",4,"Myctophidae",NA,NA,NA,23.43,NA,"6 _ 4","SG2105",419,80,"Benthosema glaciale","BEGL","visual","BEGL",NA,"H","SG2105_ORG419-420_MOC6_NET4",0.1808,0.0058,NA,"mb",NA,"",NA,"","neg80","",20211210,"LSL","BEGL","Benthosema glaciale","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.145203304188895,0.1808
"Sarmiento","6",4,"Myctophidae",NA,NA,NA,24.7,NA,"6 _ 4","SG2105",420,80,"Benthosema glaciale","BEGL","visual","BEGL",NA,"H","SG2105_ORG419-420_MOC6_NET4",0.2134,NA,NA,"mb",NA,"",NA,"","neg80","",20211210,"LSL","BEGL","Benthosema glaciale","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.17111198461374,0.2134
"Sarmiento","6",4,"Myctophidae",NA,NA,NA,27.17,NA,"6 _ 4","SG2105",421,80,"Benthosema glaciale","BEGL","visual","BEGL",NA,"H","SG2105_ORG421-422_MOC6_NET4",0.2843,NA,NA,"mb",NA,"",NA,"","neg80","",20211210,"LSL","BEGL","Benthosema glaciale","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.230158238597866,0.2843
"Sarmiento","6",4,"Myctophidae",NA,NA,NA,26.6,NA,"6 _ 4","SG2105",422,80,"Benthosema glaciale","BEGL","visual","BEGL",NA,"H","SG2105_ORG421-422_MOC6_NET4",0.284,NA,NA,"mb",NA,"",NA,"","neg80","",20211210,"LSL","BEGL","Benthosema glaciale","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.215469764563296,0.284
"Sarmiento","6",4,"Myctophidae",NA,NA,NA,33.72,NA,"6 _ 4","SG2105",423,80,"Benthosema glaciale","BEGL","visual","BEGL",NA,"H","SG2105_ORG423-424_MOC6_NET4",0.6518,0.0243,NA,"mb",NA,"",NA,"","neg80","",20211210,"LSL","BEGL","Benthosema glaciale","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.450579803840858,0.6518
"Sarmiento","6",4,"Myctophidae",NA,NA,NA,25.71,NA,"6 _ 4","SG2105",424,80,"Benthosema glaciale","BEGL","visual","BEGL",NA,"H","SG2105_ORG423-424_MOC6_NET4",0.2364,NA,NA,"mb",NA,"",NA,"","neg80","",20211210,"LSL","BEGL","Benthosema glaciale","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.193828040232043,0.2364
"Sarmiento","6",4,"Myctophidae",NA,NA,NA,27,NA,"6 _ 4","SG2105",425,80,"Benthosema glaciale","BEGL","visual","BEGL",NA,"H","SG2105_ORG425-426_MOC6_NET4",0.2282,0.0147,NA,"mb",NA,"",NA,"","neg80","",20211210,"LSL","BEGL","Benthosema glaciale","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.225708585263705,0.2282
"Sarmiento","6",4,"Myctophidae",NA,NA,NA,26.51,NA,"6 _ 4","SG2105",426,80,"Benthosema glaciale","BEGL","visual","BEGL",NA,"H","SG2105_ORG425-426_MOC6_NET4",0.2357,0.0158,NA,"mb",NA,"",NA,"","neg80","",20211210,"LSL","BEGL","Benthosema glaciale","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.213210295723274,0.2357
"Sarmiento","6",4,"Myctophidae",NA,NA,NA,24.82,NA,"6 _ 4","SG2105",427,80,"Benthosema glaciale","BEGL","visual","BEGL",NA,"H","",0.2,0.0193,NA,"mb",NA,"",NA,"","neg80","Oops, no image",20211210,"LSL","BEGL","Benthosema glaciale","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.173710946114321,0.2
"Sarmiento","6",4,"Myctophidae",NA,NA,NA,21.34,NA,"6 _ 4","SG2105",428,80,"Benthosema glaciale","BEGL","visual","BEGL",NA,"H","",0.1258,0.0038,NA,"mb",NA,"",NA,"","neg80","Oops, no image",20211210,"LSL","BEGL","Benthosema glaciale","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.108583730643412,0.1258
"Sarmiento","6",4,"Myctophidae",NA,NA,NA,24,NA,"6 _ 4","SG2105",429,80,"Benthosema glaciale","BEGL","visual","BEGL",NA,"H","",0.187,0.0083,NA,"mb",NA,"",NA,"","neg80","Oops, no image",20211210,"LSL","BEGL","Benthosema glaciale","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.156475153892286,0.187
"Sarmiento","6",4,"Myctophidae",NA,NA,NA,23.35,NA,"6 _ 4","SG2105",430,80,"Myctophum punctatum","MYPU","visual","MYPU",NA,"H","SG2105_ORG430-431_MOC6_NET4",0.1803,0.021,NA,"mb",NA,"",NA,"","neg80","",20211210,"LSL","MYPU","Myctophum punctatum","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.143666780933295,0.1803
"Sarmiento","6",4,"Myctophidae",NA,NA,NA,21.49,NA,"6 _ 4","SG2105",431,80,"Myctophum punctatum","MYPU","visual","MYPU",NA,"H","SG2105_ORG430-431_MOC6_NET4",0.1262,0.0169,NA,"mb",NA,"",NA,"","neg80","",20211210,"LSL","MYPU","Myctophum punctatum","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.110975336626183,0.1262
"Sarmiento","6",4,"Myctophidae",NA,NA,NA,23.97,NA,"6 _ 4","SG2105",432,80,"Myctophum punctatum","MYPU","visual","MYPU",NA,"H","SG2105_ORG432-433_MOC6_NET4",NA,0.0132,NA,"visual",NA,"",NA,"","neg80","Gut may be labeled as 433",20211210,"LSL","MYPU","Myctophum punctatum","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,100,0,100,NA,NA,NA,NA,8374,NA,"Myctophidae",0.155867588628971,0.155867588628971
"Sarmiento","6",2,"Sternoptychidae",NA,NA,NA,30.47,NA,"6 _ 2","SG2105",434,77,"Valenciennellus tripunctulatus","VATR","visual","VATR",NA,"H","SG2105_ORG434_MOC6_NET2",0.3369,NA,NA,"",NA,"",NA,"","neg80","Did not collect gut since one off species",20211210,"LSL","VATR","Valenciennellus tripunctulatus","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,500,300,200,NA,NA,NA,NA,10378,NA,"Sternoptychidae",0.393543110236784,0.3369
"Sarmiento","6",1,"Gonostomatidae",NA,NA,NA,30.51,NA,"6 _ 1","SG2105",435,75,"Cyclothone sp.","CYSP","visual","CYSP",NA,"","SG2105_ORG435-436_MOC6_NET1",0.1554,NA,NA,"mb",NA,"",NA,"","neg80","",20211210,"LSL","CYSP","Cyclothone sp.","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,1000,500,500,NA,NA,NA,NA,25437,NA,"Gonostomatidae",0.249787683983981,0.1554
"Sarmiento","6",1,"Gonostomatidae",NA,NA,NA,29.75,NA,"6 _ 1","SG2105",436,75,"Cyclothone sp.","CYSP","visual","CYSP",NA,"","SG2105_ORG435-436_MOC6_NET1",0.118,NA,NA,"mb",NA,"",NA,"","neg80","",20211210,"LSL","CYSP","Cyclothone sp.","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,1000,500,500,NA,NA,NA,NA,25437,NA,"Gonostomatidae",0.231619498544851,0.118
"Sarmiento","6",1,"Gonostomatidae",NA,NA,NA,30.89,NA,"6 _ 1","SG2105",437,75,"Cyclothone sp.","CYSP","visual","CYSP",NA,"","SG2105_ORG437-438_MOC6_NET1",0.1396,NA,NA,"visual",NA,"",NA,"","neg80","",20211210,"LSL","CYSP","Cyclothone sp.","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,1000,500,500,NA,NA,NA,NA,25437,NA,"Gonostomatidae",0.259217231795144,0.1396
