CTNID,StudyName,CruiseTow,Cruise,Year,CruiseName,RVName,CruiseDateStart,CruiseDateEnd,TZZoneName,CruisePersID,Tow,R2R_Event,Epoch,DayEpoch,Date,DateTimeStart,DateTimeLocal,TimeStart,TimeLocal,DayNight,LatDegStart,LatMinStart,LatitudeStart,LongDegStart,LongMinStart,LongitudeStart,DateTimeEnd,DateTimeLocalEnd,TimeEnd,TimeLocalEnd,LatDegEnd,LatMinEnd,LatitudeEnd,LongDegEnd,LongMinEnd,LongitudeEnd,DurationTow,SolarElevationCorr,Heading,SOG,WaterDepth,WindSpeed,WindDirection,Weather,CloudCover,Seas,SST,SSS,TowPersID,NetID,NetName,MeshSize,NetLength,LengthHorizontal,LengthVertical,AreaM2,TowType,DepthTarget,DepthMaximum,WireOut,R2R_EventCTD,Cast,MOCDNPair,PreCast,PostCast,FirstMCN,Net,DepthStart,DepthEnd,DepthInterval,TimeNet,Dpth,AngleNet,FlowCounts,VolFilt,Temp,Sal,PayRetrievRate,FracBiom,FracPreserved,FracETS,FracGutFluor,FracGutContents,maxVolFiltM3,CruiseNotes,NetNotes,CTNNotes
108908,EXPORTS,1089,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,89,RR1813-SE-20180830.0609.001,2,7,8/30/18,2018-08-30T06:09:00,2018-08-29T21:09:00,6:09:00,21:09:00,Night,50,30.583,50.50971667,144,44.063,144.7343833,2018-08-30T10:00:00,2018-08-30T01:00:00,10:00:00,1:00:00,,,,,,,231,-44.0338657,285.8,2,4232.6,11,291.9,,,1,14.69,32.25,SteD/StaK/MicA/CopJ/HirM,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1029.4,1958.3,,10,4,1089010055,1089100633,1089010056,8,150,100,150-100,9:37,93.7,49.3,261,1049.9,5.953,32.69,-10,4,4,,4,,1139.5,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,Phronima.
108909,EXPORTS,1089,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,89,RR1813-SE-20180830.0609.001,2,7,8/30/18,2018-08-30T06:09:00,2018-08-29T21:09:00,6:09:00,21:09:00,Night,50,30.583,50.50971667,144,44.063,144.7343833,2018-08-30T10:00:00,2018-08-30T01:00:00,10:00:00,1:00:00,,,,,,,231,-44.0338657,285.8,2,4232.6,11,291.9,,,1,14.69,32.25,SteD/StaK/MicA/CopJ/HirM,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1029.4,1958.3,,10,4,1089010055,1089100633,1089010056,9,100,50,100-50,9:49,50.2,44.6,297,1307.4,8.209,32.456,-10,4,4,,4,,1423.9,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,Salpa.  SizeFraction = 2000 FracGutFluor = 8.
108910,EXPORTS,1089,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,89,RR1813-SE-20180830.0609.001,2,7,8/30/18,2018-08-30T06:09:00,2018-08-29T21:09:00,6:09:00,21:09:00,Night,50,30.583,50.50971667,144,44.063,144.7343833,2018-08-30T10:00:00,2018-08-30T01:00:00,10:00:00,1:00:00,,,,,,,231,-44.0338657,285.8,2,4232.6,11,291.9,,,1,14.69,32.25,SteD/StaK/MicA/CopJ/HirM,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1029.4,1958.3,,10,4,1089010055,1089100633,1089010056,10,50,0,50-0,10:00,,,207,1067.7,,,-10,4,4,,4,,1220.8,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,Euphausiacea/Salpa.
109801,EXPORTS,1098,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,98,RR1813-SE-20180901.1928.001,3,2,9/1/18,2018-09-01T19:28:00,2018-09-01T10:28:00,19:28:00,10:28:00,Day,50,36.421,50.60701667,144,44.724,144.7454,2018-09-01T22:59:00,2018-09-01T13:59:00,22:59:00,13:59:00,50,32.443,50.54071667,144,53.959,144.8993167,211,31.13674054,256.2,2,4250.7,20.6,243.9,,100,1.5,14.37,32.25,SteD/StaK/MicA/CopJ/CouC/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1042,1938.3,,11,5,1098010044,1098100506,1098010045,1,0,1000,0-1000,20:34,999.6,37.9,601,2934.6,2.978,34.367,10/20/30/40/30/20/10/0,,,,,,3065.4,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
109802,EXPORTS,1098,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,98,RR1813-SE-20180901.1928.001,3,2,9/1/18,2018-09-01T19:28:00,2018-09-01T10:28:00,19:28:00,10:28:00,Day,50,36.421,50.60701667,144,44.724,144.7454,2018-09-01T22:59:00,2018-09-01T13:59:00,22:59:00,13:59:00,50,32.443,50.54071667,144,53.959,144.8993167,211,31.13674054,256.2,2,4250.7,20.6,243.9,,100,1.5,14.37,32.25,SteD/StaK/MicA/CopJ/CouC/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1042,1938.3,,11,5,1098010044,1098100506,1098010045,2,1000,750,1000-750,21:00,748.8,47.3,538,2261.6,3.463,34.252,0/-10/-15,4,2,,,,2454.2,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
109803,EXPORTS,1098,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,98,RR1813-SE-20180901.1928.001,3,2,9/1/18,2018-09-01T19:28:00,2018-09-01T10:28:00,19:28:00,10:28:00,Day,50,36.421,50.60701667,144,44.724,144.7454,2018-09-01T22:59:00,2018-09-01T13:59:00,22:59:00,13:59:00,50,32.443,50.54071667,144,53.959,144.8993167,211,31.13674054,256.2,2,4250.7,20.6,243.9,,100,1.5,14.37,32.25,SteD/StaK/MicA/CopJ/CouC/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1042,1938.3,,11,5,1098010044,1098100506,1098010045,3,750,500,750-500,21:31,499.3,48,626,2604.7,3.957,34.091,0.75,4,4,,,4,2846.5,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,Salpa 1 preserved sample.
109804,EXPORTS,1098,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,98,RR1813-SE-20180901.1928.001,3,2,9/1/18,2018-09-01T19:28:00,2018-09-01T10:28:00,19:28:00,10:28:00,Day,50,36.421,50.60701667,144,44.724,144.7454,2018-09-01T22:59:00,2018-09-01T13:59:00,22:59:00,13:59:00,50,32.443,50.54071667,144,53.959,144.8993167,211,31.13674054,256.2,2,4250.7,20.6,243.9,,100,1.5,14.37,32.25,SteD/StaK/MicA/CopJ/CouC/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1042,1938.3,,11,5,1098010044,1098100506,1098010045,4,500,400,500-400,21:47,399.4,47.1,373,1565.9,4.136,33.993,-0.000333333,4,2,,,,1709.7,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,Salpa 14 (32 mL) total.  Salpa 6 preserved.
109805,EXPORTS,1098,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,98,RR1813-SE-20180901.1928.001,3,2,9/1/18,2018-09-01T19:28:00,2018-09-01T10:28:00,19:28:00,10:28:00,Day,50,36.421,50.60701667,144,44.724,144.7454,2018-09-01T22:59:00,2018-09-01T13:59:00,22:59:00,13:59:00,50,32.443,50.54071667,144,53.959,144.8993167,211,31.13674054,256.2,2,4250.7,20.6,243.9,,100,1.5,14.37,32.25,SteD/StaK/MicA/CopJ/CouC/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1042,1938.3,,11,5,1098010044,1098100506,1098010045,5,400,300,400-300,22:01,300.3,45.8,346,1501.5,4.325,33.891,-0.05,4,2,,,,1632.1,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,Salpa 1.
109806,EXPORTS,1098,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,98,RR1813-SE-20180901.1928.001,3,2,9/1/18,2018-09-01T19:28:00,2018-09-01T10:28:00,19:28:00,10:28:00,Day,50,36.421,50.60701667,144,44.724,144.7454,2018-09-01T22:59:00,2018-09-01T13:59:00,22:59:00,13:59:00,50,32.443,50.54071667,144,53.959,144.8993167,211,31.13674054,256.2,2,4250.7,20.6,243.9,,100,1.5,14.37,32.25,SteD/StaK/MicA/CopJ/CouC/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1042,1938.3,,11,5,1098010044,1098100506,1098010045,6,300,200,300-200,22:18,200,47.4,399,1709.9,4.537,33.727,1.5,4,2,,,,1851.6,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,Chaetognatha (abundant).
109807,EXPORTS,1098,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,98,RR1813-SE-20180901.1928.001,3,2,9/1/18,2018-09-01T19:28:00,2018-09-01T10:28:00,19:28:00,10:28:00,Day,50,36.421,50.60701667,144,44.724,144.7454,2018-09-01T22:59:00,2018-09-01T13:59:00,22:59:00,13:59:00,50,32.443,50.54071667,144,53.959,144.8993167,211,31.13674054,256.2,2,4250.7,20.6,243.9,,100,1.5,14.37,32.25,SteD/StaK/MicA/CopJ/CouC/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1042,1938.3,,11,5,1098010044,1098100506,1098010045,7,200,150,200-150,22:29,150,45.8,268,1156.6,5.031,33.565,0.666666667,4,4,,,4,1249.9,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
109808,EXPORTS,1098,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,98,RR1813-SE-20180901.1928.001,3,2,9/1/18,2018-09-01T19:28:00,2018-09-01T10:28:00,19:28:00,10:28:00,Day,50,36.421,50.60701667,144,44.724,144.7454,2018-09-01T22:59:00,2018-09-01T13:59:00,22:59:00,13:59:00,50,32.443,50.54071667,144,53.959,144.8993167,211,31.13674054,256.2,2,4250.7,20.6,243.9,,100,1.5,14.37,32.25,SteD/StaK/MicA/CopJ/CouC/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1042,1938.3,,11,5,1098010044,1098100506,1098010045,8,150,100,150-100,22:40,98.9,44.4,254,1120.3,5.8,32.679,-10,4,2,,,,1224.9,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
109809,EXPORTS,1098,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,98,RR1813-SE-20180901.1928.001,3,2,9/1/18,2018-09-01T19:28:00,2018-09-01T10:28:00,19:28:00,10:28:00,Day,50,36.421,50.60701667,144,44.724,144.7454,2018-09-01T22:59:00,2018-09-01T13:59:00,22:59:00,13:59:00,50,32.443,50.54071667,144,53.959,144.8993167,211,31.13674054,256.2,2,4250.7,20.6,243.9,,100,1.5,14.37,32.25,SteD/StaK/MicA/CopJ/CouC/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1042,1938.3,,11,5,1098010044,1098100506,1098010045,9,100,50,100-50,22:49,49.2,44.3,229,1029.5,9.352,32.411,-10,4,4,,,4,1111.3,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
109810,EXPORTS,1098,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,98,RR1813-SE-20180901.1928.001,3,2,9/1/18,2018-09-01T19:28:00,2018-09-01T10:28:00,19:28:00,10:28:00,Day,50,36.421,50.60701667,144,44.724,144.7454,2018-09-01T22:59:00,2018-09-01T13:59:00,22:59:00,13:59:00,50,32.443,50.54071667,144,53.959,144.8993167,211,31.13674054,256.2,2,4250.7,20.6,243.9,,100,1.5,14.37,32.25,SteD/StaK/MicA/CopJ/CouC/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1042,1938.3,,11,5,1098010044,1098100506,1098010045,10,50,0,50-0,22:59,,,223,903.1,,,-10,4,2,,,,995.1,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
109901,EXPORTS,1099,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,99,RR1813-SE-20180902.0632.001,3,2,9/2/18,2018-09-02T06:32:00,2018-09-01T21:32:00,6:32:00,21:32:00,Night,50,36.886,50.61476667,144,42.405,144.70675,2018-09-02T10:24:00,2018-09-02T01:24:00,10:24:00,1:24:00,50,31.262,50.52103333,144,50.723,144.8453833,232,-44.84259617,238.9,2,4247.4,,,,,1.5,14.36,32.25,SteD/StaK/MicA/CopJ/HirM/VerB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1039.7,1825.8,,12,5,1099010051,1099100578,1099010052,1,0,1000,0-1000,7:36,993.9,37.3,644,3176.3,3,34.364,10/20/30/40/30/20/10/0,,,,,,3300.2,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,Step motor x2.  No response/manual confirm.  Lanyard broke.
109902,EXPORTS,1099,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,99,RR1813-SE-20180902.0632.001,3,2,9/2/18,2018-09-02T06:32:00,2018-09-01T21:32:00,6:32:00,21:32:00,Night,50,36.886,50.61476667,144,42.405,144.70675,2018-09-02T10:24:00,2018-09-02T01:24:00,10:24:00,1:24:00,50,31.262,50.52103333,144,50.723,144.8453833,232,-44.84259617,238.9,2,4247.4,,,,,1.5,14.36,32.25,SteD/StaK/MicA/CopJ/HirM/VerB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1039.7,1825.8,,12,5,1099010051,1099100578,1099010052,2,1000,750,1000-750,8:05,747.6,43.9,622,2751.9,3.434,34.259,0/-10/-15,,,,,,3011.1,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,No response/manual confirm.  Net 1 lanyard broke so Net 2 sampled 0 - 1000 - 750.
109903,EXPORTS,1099,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,99,RR1813-SE-20180902.0632.001,3,2,9/2/18,2018-09-02T06:32:00,2018-09-01T21:32:00,6:32:00,21:32:00,Night,50,36.886,50.61476667,144,42.405,144.70675,2018-09-02T10:24:00,2018-09-02T01:24:00,10:24:00,1:24:00,50,31.262,50.52103333,144,50.723,144.8453833,232,-44.84259617,238.9,2,4247.4,,,,,1.5,14.36,32.25,SteD/StaK/MicA/CopJ/HirM/VerB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1039.7,1825.8,,12,5,1099010051,1099100578,1099010052,3,750,500,750-500,8:40,497.1,43.8,824,3702.8,3.975,34.087,-15,4,4,,,4,4057.6,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,No response/manual confirm.
109904,EXPORTS,1099,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,99,RR1813-SE-20180902.0632.001,3,2,9/2/18,2018-09-02T06:32:00,2018-09-01T21:32:00,6:32:00,21:32:00,Night,50,36.886,50.61476667,144,42.405,144.70675,2018-09-02T10:24:00,2018-09-02T01:24:00,10:24:00,1:24:00,50,31.262,50.52103333,144,50.723,144.8453833,232,-44.84259617,238.9,2,4247.4,,,,,1.5,14.36,32.25,SteD/StaK/MicA/CopJ/HirM/VerB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1039.7,1825.8,,12,5,1099010051,1099100578,1099010052,4,500,400,500-400,9:00,400.3,42.8,439,2004.3,4.154,33.992,-10,4,2,,,,2211.1,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,No response/manual confirm.
109905,EXPORTS,1099,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,99,RR1813-SE-20180902.0632.001,3,2,9/2/18,2018-09-02T06:32:00,2018-09-01T21:32:00,6:32:00,21:32:00,Night,50,36.886,50.61476667,144,42.405,144.70675,2018-09-02T10:24:00,2018-09-02T01:24:00,10:24:00,1:24:00,50,31.262,50.52103333,144,50.723,144.8453833,232,-44.84259617,238.9,2,4247.4,,,,,1.5,14.36,32.25,SteD/StaK/MicA/CopJ/HirM/VerB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1039.7,1825.8,,12,5,1099010051,1099100578,1099010052,5,400,300,400-300,9:19,299,44.8,443,1937.5,4.141,33.866,-10,4,2,,,,2105.5,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,No response/manual confirm.
109906,EXPORTS,1099,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,99,RR1813-SE-20180902.0632.001,3,2,9/2/18,2018-09-02T06:32:00,2018-09-01T21:32:00,6:32:00,21:32:00,Night,50,36.886,50.61476667,144,42.405,144.70675,2018-09-02T10:24:00,2018-09-02T01:24:00,10:24:00,1:24:00,50,31.262,50.52103333,144,50.723,144.8453833,232,-44.84259617,238.9,2,4247.4,,,,,1.5,14.36,32.25,SteD/StaK/MicA/CopJ/HirM/VerB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1039.7,1825.8,,12,5,1099010051,1099100578,1099010052,6,300,200,300-200,9:40,199.8,47.3,519,2207.4,4.688,33.716,-10,4,2,,,,2409.2,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,No response/manual confirm.
109907,EXPORTS,1099,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,99,RR1813-SE-20180902.0632.001,3,2,9/2/18,2018-09-02T06:32:00,2018-09-01T21:32:00,6:32:00,21:32:00,Night,50,36.886,50.61476667,144,42.405,144.70675,2018-09-02T10:24:00,2018-09-02T01:24:00,10:24:00,1:24:00,50,31.262,50.52103333,144,50.723,144.8453833,232,-44.84259617,238.9,2,4247.4,,,,,1.5,14.36,32.25,SteD/StaK/MicA/CopJ/HirM/VerB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1039.7,1825.8,,12,5,1099010051,1099100578,1099010052,7,200,150,200-150,9:51,150.9,46.4,261,1110.5,5.075,33.515,-10,4,4,,,4,1206.8,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
109908,EXPORTS,1099,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,99,RR1813-SE-20180902.0632.001,3,2,9/2/18,2018-09-02T06:32:00,2018-09-01T21:32:00,6:32:00,21:32:00,Night,50,36.886,50.61476667,144,42.405,144.70675,2018-09-02T10:24:00,2018-09-02T01:24:00,10:24:00,1:24:00,50,31.262,50.52103333,144,50.723,144.8453833,232,-44.84259617,238.9,2,4247.4,,,,,1.5,14.36,32.25,SteD/StaK/MicA/CopJ/HirM/VerB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1039.7,1825.8,,12,5,1099010051,1099100578,1099010052,8,150,100,150-100,10:00,99.1,48.5,223,911.2,6.124,32.604,-10,4,2,,,,991.4,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,No response/manual confirm.  Euphausiacea.
109909,EXPORTS,1099,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,99,RR1813-SE-20180902.0632.001,3,2,9/2/18,2018-09-02T06:32:00,2018-09-01T21:32:00,6:32:00,21:32:00,Night,50,36.886,50.61476667,144,42.405,144.70675,2018-09-02T10:24:00,2018-09-02T01:24:00,10:24:00,1:24:00,50,31.262,50.52103333,144,50.723,144.8453833,232,-44.84259617,238.9,2,4247.4,,,,,1.5,14.36,32.25,SteD/StaK/MicA/CopJ/HirM/VerB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1039.7,1825.8,,12,5,1099010051,1099100578,1099010052,9,100,50,100-50,10:14,49.9,39.9,313,1487.1,9.896,32.438,-10,4,4,,,4,1623.8,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,Chaetognatha/Euphausiacea.
109910,EXPORTS,1099,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,99,RR1813-SE-20180902.0632.001,3,2,9/2/18,2018-09-02T06:32:00,2018-09-01T21:32:00,6:32:00,21:32:00,Night,50,36.886,50.61476667,144,42.405,144.70675,2018-09-02T10:24:00,2018-09-02T01:24:00,10:24:00,1:24:00,50,31.262,50.52103333,144,50.723,144.8453833,232,-44.84259617,238.9,2,4247.4,,,,,1.5,14.36,32.25,SteD/StaK/MicA/CopJ/HirM/VerB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1039.7,1825.8,,12,5,1099010051,1099100578,1099010052,10,50,0,50-0,10:24,,,282,1068.5,,,-8,4,2,,,,1182.8,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
113201,EXPORTS,1132,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,132,RR1813-SE-20180906.1914.001,3,7,9/6/18,2018-09-06T19:14:00,2018-09-06T10:14:00,19:14:00,10:14:00,Day,50,24.48,50.408,144,41.958,144.6993,2018-09-06T22:53:00,2018-09-06T13:53:00,22:53:00,13:53:00,50,30.286,50.50476667,144,47.895,144.79825,219,32.89001167,329.9,,4226,16.2,19.1,Rain,100,1,14.26,32.21,SteD/StaK/MicA/CopJ/CouC/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1037.5,1819.8,,13,6,1132010035,1132100662,1132010036,1,0,1000,0-1000,20:18,999.9,35.7,617,3120.2,2.99,34.363,10/20/30/40/30/20/10/0,,,,,,3310.9,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
113202,EXPORTS,1132,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,132,RR1813-SE-20180906.1914.001,3,7,9/6/18,2018-09-06T19:14:00,2018-09-06T10:14:00,19:14:00,10:14:00,Day,50,24.48,50.408,144,41.958,144.6993,2018-09-06T22:53:00,2018-09-06T13:53:00,22:53:00,13:53:00,50,30.286,50.50476667,144,47.895,144.79825,219,32.89001167,329.9,,4226,16.2,19.1,Rain,100,1,14.26,32.21,SteD/StaK/MicA/CopJ/CouC/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1037.5,1819.8,,13,6,1132010035,1132100662,1132010036,2,1000,750,1000-750,20:48,749.1,42.6,640,2918.4,3.411,34.256,0/-10/-15,4,2,,,,3184.1,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,Radiolaria separated by size class.
113203,EXPORTS,1132,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,132,RR1813-SE-20180906.1914.001,3,7,9/6/18,2018-09-06T19:14:00,2018-09-06T10:14:00,19:14:00,10:14:00,Day,50,24.48,50.408,144,41.958,144.6993,2018-09-06T22:53:00,2018-09-06T13:53:00,22:53:00,13:53:00,50,30.286,50.50476667,144,47.895,144.79825,219,32.89001167,329.9,,4226,16.2,19.1,Rain,100,1,14.26,32.21,SteD/StaK/MicA/CopJ/CouC/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1037.5,1819.8,,13,6,1132010035,1132100662,1132010036,3,750,500,750-500,21:19,500,45.5,710,3080.3,3.974,34.086,-15,4,2,,,,3390.5,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,Salpa aggregate 15 (74 mL) total.
113204,EXPORTS,1132,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,132,RR1813-SE-20180906.1914.001,3,7,9/6/18,2018-09-06T19:14:00,2018-09-06T10:14:00,19:14:00,10:14:00,Day,50,24.48,50.408,144,41.958,144.6993,2018-09-06T22:53:00,2018-09-06T13:53:00,22:53:00,13:53:00,50,30.286,50.50476667,144,47.895,144.79825,219,32.89001167,329.9,,4226,16.2,19.1,Rain,100,1,14.26,32.21,SteD/StaK/MicA/CopJ/CouC/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1037.5,1819.8,,13,6,1132010035,1132100662,1132010036,4,500,400,500-400,21:35,399.9,47.1,389,1659.7,4.184,33.985,0.666666667,4,2,,,,1795,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
113205,EXPORTS,1132,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,132,RR1813-SE-20180906.1914.001,3,7,9/6/18,2018-09-06T19:14:00,2018-09-06T10:14:00,19:14:00,10:14:00,Day,50,24.48,50.408,144,41.958,144.6993,2018-09-06T22:53:00,2018-09-06T13:53:00,22:53:00,13:53:00,50,30.286,50.50476667,144,47.895,144.79825,219,32.89001167,329.9,,4226,16.2,19.1,Rain,100,1,14.26,32.21,SteD/StaK/MicA/CopJ/CouC/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1037.5,1819.8,,13,6,1132010035,1132100662,1132010036,5,400,300,400-300,21:52,300,45.5,404,1750.9,4.138,33.824,1.5,4,2,,,,1905.6,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
113206,EXPORTS,1132,1,2018,RR1813,Roger Revelle,8/10/18,9/12/18,America/Adak,SteD/StaK/MicA/CopJ/CouC,132,RR1813-SE-20180906.1914.001,3,7,9/6/18,2018-09-06T19:14:00,2018-09-06T10:14:00,19:14:00,10:14:00,Day,50,24.48,50.408,144,41.958,144.6993,2018-09-06T22:53:00,2018-09-06T13:53:00,22:53:00,13:53:00,50,30.286,50.50476667,144,47.895,144.79825,219,32.89001167,329.9,,4226,16.2,19.1,Rain,100,1,14.26,32.21,SteD/StaK/MicA/CopJ/CouC/MenB,1,MOCNESS-1,222,6000,1000,1415,1.415,Oblique,0-1000,1037.5,1819.8,,13,6,1132010035,1132100662,1132010036,6,300,200,300-200,22:15,200.1,43.2,541,2472.5,4.525,33.728,-10,4,2,,,,2691.8,,Measurements from Wiebe et al 1985/Baker et al 1973/ MOCNESS Manual.,
