object_id,object_lat,object_lon,object_date,object_time,object_link,object_depth_min,object_depth_max,object_annotation_status,object_annotation_person_name,object_annotation_person_email,object_annotation_date,object_annotation_time,object_annotation_category,object_annotation_hierarchy,object_lat_end,object_lon_end,object_area,object_mean,object_stddev,object_mode,object_min,object_max,object_x,object_y,object_xm,object_ym,object_perim.,object_bx,object_by,object_width,object_height,object_major,object_minor,object_angle,object_circ.,object_feret,object_intden,object_median,object_skew,object_kurt,object_%area,object_xstart,object_ystart,object_area_exc,object_fractal,object_skelarea,object_slope,object_histcum1,object_histcum2,object_histcum3,object_xmg5,object_ymg5,object_nb1,object_nb2,object_nb3,object_compentropy,object_compmean,object_compslope,object_compm1,object_compm2,object_compm3,object_symetrieh,object_symetriev,object_symetriehc,object_symetrievc,object_convperim,object_convarea,object_fcons,object_thickr,object_tag,object_esd,object_elongation,object_range,object_meanpos,object_centroids,object_cv,object_sr,object_perimareaexc,object_feretareaexc,object_perimferet,object_perimmajor,object_circex,object_cdexc,sample_id,sample_dataportal_descriptor,sample_scan_operator,sample_ship,sample_program,sample_stationid,sample_bottomdepth,sample_ctdrosettefilename,sample_other_ref,sample_tow_nb,sample_tow_type,sample_net_type,sample_net_mesh,sample_net_surf,sample_zmax,sample_zmin,sample_tot_vol,sample_comment,sample_tot_vol_qc,sample_depth_qc,sample_sample_qc,sample_barcode,sample_duration,sample_ship_speed,sample_cable_length,sample_cable_angle,sample_cable_speed,sample_nb_jar,sample_open,process_id,process_date,process_time,process_img_software_version,process_img_resolution,process_img_od_grey,process_img_od_std,process_img_background_img,process_particle_version,process_particle_threshold,process_particle_pixel_size_mm,process_particle_min_size_mm,process_particle_max_size_mm,process_particle_sep_mask,process_particle_bw_ratio,process_software,acq_id,acq_instrument,acq_min_mesh,acq_max_mesh,acq_sub_part,acq_sub_method,acq_hardware,acq_software,acq_author,acq_imgtype,acq_scan_date,acq_scan_time,acq_quality,acq_bitpixel,acq_greyfrom,acq_scan_resolution,acq_rotation,acq_miror,acq_xsize,acq_ysize,acq_xoffset,acq_yoffset,acq_lut_color_balance,acq_lut_filter,acq_lut_min,acq_lut_max,acq_lut_odrange,acq_lut_ratio,acq_lut_16b_median,objid,processid_internal,acq_id_internal,sample_id_internal,classif_id,classif_who,classif_auto_id,classif_auto_name,classif_auto_score,classif_auto_when,object_random_value,object_sunpos,sample_lat,sample_long
204807_5000_1_4_1_50,48.93951667,-14.84025,20210517,222500,http://www.zooscan.obs-vlfr.fr//,150,200,predicted,,,,,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,48.99251667,-15.04583333,666174,145.16,86.471,44,40,255,747.87,701.41,842.29,646.05,6420.72,3295,2172,1300,1468,1610,526.8,46.9,0.203,1862.1,96699095,124,0.085,-1.768,25.49,4429,2172,496373,1.436,31840,49.786,46,78,163,0,0,6,4,0,0,0,0,0,0,0,3.846,3.922,6,6,5532,870787,0,9.889,1,920.9772421,3.055028463,215,-1.044503614,108.9082182,59.24497107,40,9.113781133,2.642868785,3.448442535,3.988198758,0.151290854,0.154581166,204807,nan,hg,james_cook,exports,47,4666.6,nan,nan,99999,1,mocness,222,1.415,200,150,233,nan,1,1,1111,nan,99999,2,99999,99999,99999,99999,nan,zooprocess_204807,20230615,13:00.0,8.03_picheral_cnrs,2400,nan,0,20230609_0959_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,include,0.0565,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,5000_1_4_204807,zooscan,5000,999999,4,motoda,hydroptic_v4,9.7.67,hg,zooscan,20230609,33:00.0,nan,3,2,3,3,1,29024,50424,6224,3724,manual,no,605,50558,1.8,1.15,43963.85,459709046,1721782,1721782,459333,56693,,56693,Gnathostomata,0.142534414,44:56.2,93551182,N,48.93951667,-14.84025
204808_5000_1_4_1_115,48.93951667,-14.84025,20210517,222500,http://www.zooscan.obs-vlfr.fr//,0,150,predicted,,,,,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,48.99251667,-15.04583333,1094132,115.61,68.342,53,35,255,867.96,1163.51,786.2,1261.99,13425.97,3015,1898,1312,2680,1996.4,697.8,89.1,0.076,2721.5,126494765,86,0.817,-0.766,7.17,3131,1898,1015727,1.224,31830,73.324,57,80,143,0,0,28,18,0,0,0,0,0,0,0,5.488,5.406,6,6,7980,2167254,0,2.773,1,1180.293239,2.859598854,220,-1.729189927,127.7810628,58.81844131,30.90909091,13.32165384,2.70084476,4.932402645,6.726452906,0.070809834,0.126787955,204808,nan,hg,james_cook,exports,47,4666.6,nan,nan,99999,1,mocness,222,1.415,150,0,383.9,nan,1,1,1111,nan,99999,2,99999,99999,99999,99999,nan,zooprocess_204808,20230615,17:00.0,8.03_picheral_cnrs,2400,nan,0,20230609_0959_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,include,0.0847,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,5000_1_4_204808,zooscan,5000,999999,4,motoda,hydroptic_v4,9.7.67,hg,zooscan,20230609,00:00.0,nan,3,2,3,3,1,29024,50424,6224,3724,manual,no,608,50799,1.8,1.15,44173.7,459714675,1721787,1721787,459334,56693,,56693,Gnathostomata,0.300022907,44:56.2,77147209,N,48.93951667,-14.84025
204808_5000_1_4_1_640,48.93951667,-14.84025,20210517,222500,http://www.zooscan.obs-vlfr.fr//,0,150,predicted,,,,,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,48.99251667,-15.04583333,358601,100.82,52.12,80,19,255,849.51,568.42,990.06,590.8,8295.57,3507,8226,2094,834,1396.7,326.9,165.7,0.065,2192.2,36152532,85,1.321,1.157,0.26,3526,8226,357656,1.169,8556,25.164,73,84,110,0,0,68,34,0,0,0,0,0,0,0,9.878,9.406,10,10,5852,946280,0,2.35,1,675.7107177,4.272171254,236,-1.884380347,141.876707,51.57706804,22.03389831,13.87190116,3.66528536,3.784671533,5.938439513,0.065303716,0.237234771,204808,nan,hg,james_cook,exports,47,4666.6,nan,nan,99999,1,mocness,222,1.415,150,0,383.9,nan,1,1,1111,nan,99999,2,99999,99999,99999,99999,nan,zooprocess_204808,20230615,17:00.0,8.03_picheral_cnrs,2400,nan,0,20230609_0959_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,include,0.0847,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,5000_1_4_204808,zooscan,5000,999999,4,motoda,hydroptic_v4,9.7.67,hg,zooscan,20230609,00:00.0,nan,3,2,3,3,1,29024,50424,6224,3724,manual,no,608,50799,1.8,1.15,44173.7,459715200,1721787,1721787,459334,56693,,56693,Gnathostomata,0.516998289,44:56.2,49452911,N,48.93951667,-14.84025
204808_5000_1_4_1_648,48.93951667,-14.84025,20210517,222500,http://www.zooscan.obs-vlfr.fr//,0,150,predicted,,,,,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,48.99251667,-15.04583333,166178,97.85,62.135,52,19,255,228.15,444.09,284.58,372.82,4472.05,1542,8335,663,976,918.9,230.3,61.8,0.104,1151.9,16260449,71,1.126,-0.067,0.44,2163,8335,165453,1.171,5544,10.793,53,70,122,0,0,15,6,0,0,0,0,0,0,0,5.738,5.388,6,6,3274,293490,11.151,2.688,1,459.9830443,3.995652174,236,-1.993024731,91.04943712,63.36228922,26.27118644,10.99422123,2.832142857,3.881944444,4.866158868,0.103963507,0.223841157,204808,nan,hg,james_cook,exports,47,4666.6,nan,nan,99999,1,mocness,222,1.415,150,0,383.9,nan,1,1,1111,nan,99999,2,99999,99999,99999,99999,nan,zooprocess_204808,20230615,17:00.0,8.03_picheral_cnrs,2400,nan,0,20230609_0959_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,include,0.0847,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,5000_1_4_204808,zooscan,5000,999999,4,motoda,hydroptic_v4,9.7.67,hg,zooscan,20230609,00:00.0,nan,3,2,3,3,1,29024,50424,6224,3724,manual,no,608,50799,1.8,1.15,44173.7,459715208,1721787,1721787,459334,56693,,56693,Gnathostomata,0.35294681,44:56.2,70949020,N,48.93951667,-14.84025
204808_5000_1_4_1_1230,48.93951667,-14.84025,20210517,222500,http://www.zooscan.obs-vlfr.fr//,0,150,predicted,,,,,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,48.99251667,-15.04583333,836147,102.99,67.754,43,33,255,1392.91,1010.76,1448.93,897.28,12552.58,12349,3481,2548,1622,2054.1,518.3,35.5,0.067,2806.7,86115796,70,0.962,-0.503,4.37,14863,3481,799647,1.228,22560,68.955,47,65,135,0,0,34,12,0,0,0,0,0,0,0,7.501,7.385,7,7,8336,1731839,7.416,2.49,1,1031.802028,3.965250965,222,-2.171881697,127.0118105,66.02582775,30.63063063,14.03777809,3.139014028,4.4720342,6.111489776,0.063769516,0.142034861,204808,nan,hg,james_cook,exports,47,4666.6,nan,nan,99999,1,mocness,222,1.415,150,0,383.9,nan,1,1,1111,nan,99999,2,99999,99999,99999,99999,nan,zooprocess_204808,20230615,17:00.0,8.03_picheral_cnrs,2400,nan,0,20230609_0959_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,include,0.0847,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,5000_1_4_204808,zooscan,5000,999999,4,motoda,hydroptic_v4,9.7.67,hg,zooscan,20230609,00:00.0,nan,3,2,3,3,1,29024,50424,6224,3724,manual,no,608,50799,1.8,1.15,44173.7,459715790,1721787,1721787,459334,56693,,56693,Gnathostomata,0.444604786,44:56.2,90969770,N,48.93951667,-14.84025
209010_0200_1_1024_1_192,48.74331667,-14.87821667,20210526,211800,http://www.zooscan.obs-vlfr.fr//,0,50,validated,Leocadio Blanco-Bercial,Leocadio@bios.edu,20230120,212652,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,48.83481667,-15.10875,12147,143.63,50.927,120,35,246,181.33,38.05,170.57,39.43,850.25,7354,4576,301,83,256.1,60.4,178.2,0.211,301,1744617,132,0.383,-0.603,0.02,7509,4576,12144,1.146,580,0.567,108,131,178,0,0,3,4,0,0,0,0,0,0,0,5.283,5.35,5,6,764,20286,95.596,2.136,1,124.3625376,4.266666667,211,-0.942373193,10.04987562,35.50790225,24.17061611,7.713261342,2.731401958,2.823920266,3.3203125,0.211219384,0.091196844,209010_0200_1,nan,hg,james_cook,exports,90,4714,nan,nan,99999,1,mocness,222,1,50,0,365.8,nan,1,1,1111,nan,99999,2,99999,99999,99999,99999,nan,zooprocess_209010_0200_1,20230119,54:00.0,8.03_picheral_cnrs,2400,nan,0,20230118_0954_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,include,0.0114,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,1024_209010_0200_1,zooscan,200,500,1024,motoda,hydroptic_v4,9.7.67,hg,zooscan,20230118,34:00.0,nan,3,2,3,3,1,29024,50424,6224,3724,manual,no,623,51985,1.8,1.15,45205.2,408687168,1695173,1695173,442818,56693,80,91704,Gnathostomata,0.310362679,14:39.8,31093535,U,48.74331667,-14.87821667
209010_5000_1_4_1_tot_1_39,49,-15,20210526,211800,http://www.zooscan.obs-vlfr.fr//,0,50,validated,Leocadio Blanco-Bercial,Leocadio@bios.edu,20230509,184757,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,49,-15,1368624,143.03,62.706,254,40,255,1571.31,1379.3,1573.67,1373.84,21405.19,2770,9237,2449,3153,2794.6,623.5,56.5,0.038,3768.8,195759797,133,0.285,-1.174,6.91,4709,9237,1274067,1.26,55922,40.878,87,125,181,0,0,105,83,0,0,0,0,0,0,0,7.877,7.795,9,9,11200,3799114,0.652,5.113,1,1320.070528,4.479166667,215,-1.086770843,5.830951895,44.04670349,29.30232558,18.96352631,3.339104447,5.679225259,7.658318426,0.034943924,0.005165868,209010_5000_1_4_1,nan,jc,james_cook-jc214,exports,porcupine_abyssal_plain_so,4714,nan,nan,1,1,mocness,200,1.4,50,0,510.7,nan,1,1,1111,nan,99999,2.3,99999,99999,99999,1,nan,zooprocess_209010_5000_1_4_1,20230417,25:00.0,8.03_picheral_cnrs,2400,nan,0,20221111_1436_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,include,0.036,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,tot_209010_5000_1_4_1,zooscan,5000,999999,4,folsom,hydroptic_v3,9.7.67,jc,zooscan,20221115,54:00.0,nan,3,2,3,3,1,29200,50424,5924,3608,manual,no,584,48752,1.8,1.15,42393.3,443724367,1715497,1715497,454165,56693,80,56693,Gnathostomata,0.413428545,16:01.4,23331339,U,49,-15
209010_5000_1_4_1_tot_1_47,49,-15,20210526,211800,http://www.zooscan.obs-vlfr.fr//,0,50,validated,Leocadio Blanco-Bercial,Leocadio@bios.edu,20230509,184757,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,49,-15,534491,121.27,62.053,66,24,255,806.91,630.9,796.72,631.55,10191.67,9779,11731,1603,1172,1605.4,423.9,146.8,0.065,1740.6,64815987,107,0.484,-0.976,1.02,10552,11731,529055,1.244,22740,17.352,68,105,167,0,0,74,37,0,0,0,0,0,0,0,5.088,5.099,5,5,5546,1017886,0.023,3.571,1,824.9454997,3.785377358,231,-1.374832939,10.04987562,51.12558753,26.83982684,14.01228634,2.393582272,5.854106835,6.350155763,0.064001751,0.013816889,209010_5000_1_4_1,nan,jc,james_cook-jc214,exports,porcupine_abyssal_plain_so,4714,nan,nan,1,1,mocness,200,1.4,50,0,510.7,nan,1,1,1111,nan,99999,2.3,99999,99999,99999,1,nan,zooprocess_209010_5000_1_4_1,20230417,25:00.0,8.03_picheral_cnrs,2400,nan,0,20221111_1436_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,include,0.036,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,tot_209010_5000_1_4_1,zooscan,5000,999999,4,folsom,hydroptic_v3,9.7.67,jc,zooscan,20221115,54:00.0,nan,3,2,3,3,1,29200,50424,5924,3608,manual,no,584,48752,1.8,1.15,42393.3,443724375,1715497,1715497,454165,56693,80,56693,Gnathostomata,0.296707132,16:01.4,72473660,U,49,-15
209010_5000_1_4_1_tot_1_51,49,-15,20210526,211800,http://www.zooscan.obs-vlfr.fr//,0,50,validated,Leocadio Blanco-Bercial,Leocadio@bios.edu,20230509,184757,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,49,-15,1761752,60.71,61.558,31,27,255,1116.04,1102.18,1347.35,1362.68,14687.57,14125,2582,2426,2728,3189,703.4,132.5,0.103,3451.7,106951968,33,2.021,2.493,1.1,14276,2582,1742398,1.254,61367,413.317,30,32,36,0,0,680,675,0,0,0,0,0,0,0,5.227,5.262,5,5,10303,2330997,0,2.696,1,1497.709022,4.536273115,228,-5.76357164,348.5426803,102.1248559,27.19298246,11.12727911,2.615153016,4.254924681,4.605832549,0.101492021,0.264047637,209010_5000_1_4_1,nan,jc,james_cook-jc214,exports,porcupine_abyssal_plain_so,4714,nan,nan,1,1,mocness,200,1.4,50,0,510.7,nan,1,1,1111,nan,99999,2.3,99999,99999,99999,1,nan,zooprocess_209010_5000_1_4_1,20230417,25:00.0,8.03_picheral_cnrs,2400,nan,0,20221111_1436_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,include,0.036,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,tot_209010_5000_1_4_1,zooscan,5000,999999,4,folsom,hydroptic_v3,9.7.67,jc,zooscan,20221115,54:00.0,nan,3,2,3,3,1,29200,50424,5924,3608,manual,no,584,48752,1.8,1.15,42393.3,443724379,1715497,1715497,454165,56693,80,56693,Gnathostomata,0.891320876,16:01.4,61570629,U,49,-15
209010_5000_1_4_1_tot_1_52,49,-15,20210526,211800,http://www.zooscan.obs-vlfr.fr//,0,50,validated,Leocadio Blanco-Bercial,Leocadio@bios.edu,20230509,184757,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,49,-15,500654,65.64,58.915,31,29,255,918.55,344,801.11,398.64,7409.71,17819,3694,1666,838,1620,393.5,20.9,0.115,1775.5,32863815,42,2.093,2.889,0.6,19194,3694,497664,1.221,22886,66.375,33,41,55,0,0,48,77,0,0,0,0,0,0,0,4.732,4.786,5,5,5004,644612,0,2.637,1,798.4062068,4.111675127,226,-5.168122271,130.1883251,89.88421694,26.10619469,10.50388831,2.517531125,4.172297297,4.574074074,0.113896315,0.184545699,209010_5000_1_4_1,nan,jc,james_cook-jc214,exports,porcupine_abyssal_plain_so,4714,nan,nan,1,1,mocness,200,1.4,50,0,510.7,nan,1,1,1111,nan,99999,2.3,99999,99999,99999,1,nan,zooprocess_209010_5000_1_4_1,20230417,25:00.0,8.03_picheral_cnrs,2400,nan,0,20221111_1436_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,include,0.036,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,tot_209010_5000_1_4_1,zooscan,5000,999999,4,folsom,hydroptic_v3,9.7.67,jc,zooscan,20221115,54:00.0,nan,3,2,3,3,1,29200,50424,5924,3608,manual,no,584,48752,1.8,1.15,42393.3,443724380,1715497,1715497,454165,56693,80,56693,Gnathostomata,0.697580976,16:01.4,96043804,U,49,-15
209010_5000_1_4_1_tot_1_60,49,-15,20210526,211800,http://www.zooscan.obs-vlfr.fr//,0,50,validated,Leocadio Blanco-Bercial,Leocadio@bios.edu,20230509,184757,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,49,-15,254874,79.42,70.996,23,22,255,232.45,767.71,226.86,616.64,5553.82,19116,6376,485,1325,1121.1,289.5,97.2,0.104,1326.6,20243215,46,1.223,0.012,0.44,19430,6376,253744,1.205,11411,29.542,25,45,103,0,0,2,21,0,0,0,0,0,0,0,5.286,5.179,5,5,3616,422336,0,2.448,1,569.6627561,3.865517241,233,-3.057819575,151.0827588,89.39813649,30.472103,11.02574603,2.634347314,4.185380558,4.954504906,0.103369852,0.299928003,209010_5000_1_4_1,nan,jc,james_cook-jc214,exports,porcupine_abyssal_plain_so,4714,nan,nan,1,1,mocness,200,1.4,50,0,510.7,nan,1,1,1111,nan,99999,2.3,99999,99999,99999,1,nan,zooprocess_209010_5000_1_4_1,20230417,25:00.0,8.03_picheral_cnrs,2400,nan,0,20221111_1436_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,include,0.036,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,tot_209010_5000_1_4_1,zooscan,5000,999999,4,folsom,hydroptic_v3,9.7.67,jc,zooscan,20221115,54:00.0,nan,3,2,3,3,1,29200,50424,5924,3608,manual,no,584,48752,1.8,1.15,42393.3,443724388,1715497,1715497,454165,56693,80,56693,Gnathostomata,0.444376376,16:01.4,55425825,U,49,-15
209010_5000_1_4_1_tot_1_63,49,-15,20210526,211800,http://www.zooscan.obs-vlfr.fr//,0,50,validated,Leocadio Blanco-Bercial,Leocadio@bios.edu,20230509,184757,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,49,-15,1612609,53.87,57.526,25,22,255,1042.67,991.78,1270.97,1156.88,16298.79,15954,7726,2601,2028,2882.8,712.2,141.1,0.076,3186,86876128,30,2.291,3.749,0.26,16122,7726,1608393,1.231,66241,300.324,25,29,39,0,0,462,202,0,0,0,0,0,0,0,4.628,4.65,5,5,9254,2228366,0,3.146,1,1432.912261,4.049157303,233,-6.310950737,281.4409352,107.6666048,24.89270386,12.85182705,2.512173814,5.115819209,5.653485952,0.076081684,0.221917309,209010_5000_1_4_1,nan,jc,james_cook-jc214,exports,porcupine_abyssal_plain_so,4714,nan,nan,1,1,mocness,200,1.4,50,0,510.7,nan,1,1,1111,nan,99999,2.3,99999,99999,99999,1,nan,zooprocess_209010_5000_1_4_1,20230417,25:00.0,8.03_picheral_cnrs,2400,nan,0,20221111_1436_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,include,0.036,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,tot_209010_5000_1_4_1,zooscan,5000,999999,4,folsom,hydroptic_v3,9.7.67,jc,zooscan,20221115,54:00.0,nan,3,2,3,3,1,29200,50424,5924,3608,manual,no,584,48752,1.8,1.15,42393.3,443724391,1715497,1715497,454165,56693,80,56693,Gnathostomata,0.859804537,16:01.4,22691561,U,49,-15
209010_5000_1_4_1_tot_1_64,49,-15,20210526,211800,http://www.zooscan.obs-vlfr.fr//,0,50,validated,Leocadio Blanco-Bercial,Leocadio@bios.edu,20230509,184757,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,49,-15,1536493,54.06,54.106,27,26,255,631.57,1700.02,747.85,1430.31,14295.91,14083,9112,1527,2998,2998.7,652.4,67.4,0.094,3194.8,83067395,34,2.442,4.473,0.11,15361,9112,1534873,1.203,67929,261.446,29,33,39,0,0,161,176,0,0,0,0,0,0,0,5.071,5.161,5,5,9046,1926219,0,2.443,1,1398.686401,4.599693252,229,-7.161083393,293.8639141,99.88901221,23.58078603,11.5392695,2.578900814,4.474491393,4.766922307,0.094374189,0.237197461,209010_5000_1_4_1,nan,jc,james_cook-jc214,exports,porcupine_abyssal_plain_so,4714,nan,nan,1,1,mocness,200,1.4,50,0,510.7,nan,1,1,1111,nan,99999,2.3,99999,99999,99999,1,nan,zooprocess_209010_5000_1_4_1,20230417,25:00.0,8.03_picheral_cnrs,2400,nan,0,20221111_1436_background_large_manual.tif,8.09_2022/04/06_picheral_cnrs,243,0.0106,0.3,100,include,0.036,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,tot_209010_5000_1_4_1,zooscan,5000,999999,4,folsom,hydroptic_v3,9.7.67,jc,zooscan,20221115,54:00.0,nan,3,2,3,3,1,29200,50424,5924,3608,manual,no,584,48752,1.8,1.15,42393.3,443724392,1715497,1715497,454165,56693,80,56693,Gnathostomata,0.868936536,16:01.4,11089227,U,49,-15
jc0214_m47_n10_1000_1_127,48.93581667,-14.83035,20210517,100100,http://www.zooscan.obs-vlfr.fr//,0,49.9,validated,Leocadio Blanco-Bercial,Leocadio@bios.edu,20220202,161732,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,0,0,34818,172.85,29.543,162,120,247,350.29,59.87,348.83,58.9,1761.68,6808,2689,654,105,627.1,70.7,2.8,0.141,654.6,6018160,164,0.964,0.102,0.08,7437,2689,34791,1.123,1672,3.142,154,163,181,0,0,17,25,0,0,0,0,0,0,0,8.833,8.758,10,10,1514,44861,120.438,1.604,1,210.5508358,8.830985915,127,-1.403027436,1.414213562,17.35608909,23.62204724,9.446533045,3.51162267,2.690076336,2.810207337,0.140820204,0.007581961,jc0214_m47_n10,nan,hg,james_cook,exports,6,4666.8,nan,nan,99999,1,mocness,500,1,49.9,0,430.4,nan,1,1,1111,nan,99999,99999,99999,99999,99999,99999,nan,zooprocess_jc0214_m47_n10,20220201,34:00.0,8.03_picheral_cnrs,2400,nan,0,20220125_1014_background_narrow_manual.tif,7.44_2021/08/27_picheral_cnrs,243,0.0106,0.3,100,include,0.0304,zooprocess_pid_to_ecotaxa_8.03_2021/11/10,1000_jc0214_m47_n10,zooscan,1000,2000,8,motoda,hydroptic_v4,vuescan9.5.24,hg,zooscan,20220125,28:00.0,nan,3,2,3,3,1,21920,46368,9679,5318,manual,no,616,51404,1.8,1.15,44699.2,297872439,699421,699421,383680,56693,80,11514,Gnathostomata,0.392370447,30:54.1,8563788,D,48.93581667,-14.83035
jc0214_m47_n10_2000_1_28,48.93581667,-14.83035,20210517,100100,http://www.zooscan.obs-vlfr.fr//,0,49.9,validated,Leocadio Blanco-Bercial,Leocadio@bios.edu,20230120,205908,Actinopterygii,living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Chordata>Craniata>Vertebrata>Gnathostomata>Actinopterygii,0,0,23322,163.21,51.341,240,56,250,163.35,112.68,165.05,115.64,1584.03,12672,2007,382,220,325.1,91.4,153.9,0.117,385.4,3806452,162,0.004,-1.32,0.27,12789,2007,23259,1.199,1186,0.97,116,161,209,0,0,7,5,0,0,0,0,0,0,0,5.304,5.568,6,7,1200,52789,117.293,2.994,1,172.3209002,3.571428571,194,-0.809532693,3.605551275,31.24808529,26.28865979,10.38627119,2.524440914,4.114285714,4.873846154,0.11649051,0.023641561,jc0214_m47_n10,nan,hg,james_cook,exports,6,4666.8,nan,nan,99999,1,mocness,500,1,49.9,0,430.4,nan,1,1,1111,nan,99999,99999,99999,99999,99999,99999,nan,zooprocess_jc0214_m47_n10,20220125,174500,7.21_picheral_cnrs,2400,nan,0,20220125_1014_background_narrow_manual.tif,6.15_2009/10/25_picheral_cnrs,243,0.0106,0.3,100,unused,nan,zooprocess_pid_to_ecotaxa_7.26_2017/12/01,2000_jc0214_m47_n10,zooscan,2000,5000,4,motoda,hydroptic_v4_window7/8,vuescan9.5.24,hg,zooscan,20220125,160600,nan,3,2,3,3,1,21920,46368,9679,5318,manual,no,622,51918,1.8,1.15,45146.95,297873227,699422,699422,383680,56693,80,45041,Gnathostomata,0.272915774,06:12.5,7177105,D,48.93581667,-14.83035
